base_origin,nardini_N Patch_raw,nardini_Frac Y_raw,sparrow_prefactor,cider_fraction_neutral,avg_helix_prob,nardini_Frac F_raw,avg_beta_prob,nardini_Frac R_raw,nardini_Frac Q_raw,nardini_R/K Ratio_raw,nardini_Frac Polar_raw,nardini_Frac T_raw,nardini_Frac P_raw,nardini_Frac Aromatic_raw,nardini_Frac G_raw,nardini_Frac W_raw,nardini_D Patch_raw,nardini_Q Patch_raw,nardini_T Patch_raw,nardini_G Patch_raw,nardini_P Patch_raw,nardini_S Patch_raw,nardini_Frac H_raw,nardini_Frac N_raw,sparrow_SHD,nardini_Iso point_raw,nardini_NCPR_raw,avg_nis,nardini_K Patch_raw,cider_omega,nardini_R Patch_raw,nardini_Frac Chain Expanding_raw,nardini_PPII_raw,nardini_FCR_raw,nardini_Frac D+E_raw,nardini_Frac V_raw,avg_coil_prob,nardini_Frac K_raw,calvados_epsilon_self,mpipi_epsilon_self,cider_mean_net_charge,nardini_E Patch_raw,nardini_I Patch_raw,nardini_Frac D_raw,nardini_Frac K+R_raw,avg_mito_targeting,cider_delta,cider_kappa,avg_nes,nardini_V Patch_raw,nardini_L Patch_raw,nardini_E/D Ratio_raw,nardini_Frac E_raw,nardini_Frac C_raw,sparrow_SCD,nardini_Hydrophobicity_raw,sparrow_complexity,sparrow_asphericity,sparrow_scaled_re,sparrow_scaled_rg,sparrow_scaling_exponent,nardini_Frac M_raw,nardini_Frac I_raw,nardini_Frac L_raw,nardini_Frac S_raw,nardini_A Patch_raw,nardini_Disorder Promoting_raw,nardini_Frac A_raw,nardini_Frac Aliphatic_raw
syn_LEA_1,0.0,12.137881543289387,0.08025591860819165,-0.22589130074574534,-0.12336467563936113,-8.978985655930755,-0.3913254356993657,-1.95961955134869,-0.6126520099307495,-0.22142605545026534,-0.523928342236351,-2.5666627897295093,-1.1950044120964767,-3.0395013641891446,1.511795197641745,-4.870244565845375,0.0,0.6032541642974452,0.0,0.0,0.0,0.0,-6.151986560152377,-2.5988458208416247,-0.38901385916453257,0.010408415970843328,0.4093921965144514,0.597267799375278,1.173163555043504,0.05819575207829172,0.0,0.5372838484133176,-0.40229901175935756,0.22717018174829373,-0.18165019606622143,0.23852617142886312,0.25415674633478186,1.4857317228950315,0.01654155471583717,0.01269958110570513,0.06069439097996681,1.09694333069719,3.907875614030873,1.872582896046537,0.5899823085964854,-0.05352133392239451,-0.5809556782598502,-0.14743058710869275,-1.0281644660054747,0.0,0.0,-0.27304222771479786,-1.0113750663044792,3.683960589257277,0.0001600197311842536,-0.4364420546344058,-1.6107548691495754,-2.2486767099243736,-0.01309915129159409,-0.04798439970950385,-1.4420458882398082,-3.1921036046255216,-2.9713613765693068,-6.915325251049115,2.7352196256909407,1.0456337722395688,1.1532172360766515,0.5290153085862793,0.3354099624341355
At2g46140_tile7,0.0,-14.492948023156798,-0.3973718636960945,1.219014281160903,0.0029245143987705617,-11.650437105184231,-1.8837482343165883,-8.291859410546547,-7.717742473302428,-0.5728732670529636,-2.220180363807912,-7.515756281026172,-13.209404505861457,-10.604484375721002,-10.551636575670281,-10.122724132222425,-1.4061494534423473,0.0,4.207942921324931,0.0,0.0,0.7594588215388305,-3.6582991234453304,5.422111103542318,0.9874850578115657,-0.00445996571266885,-0.9710160959027211,-4.596633247945659,0.9873817050800862,0.6156609158457604,0.0,-3.538644982109464,-4.264959141518027,-1.1792267580249947,-0.7847363755282215,5.774481442845617,1.0130071719955873,1.2842945542887794,0.02401478490213171,0.04828815911933008,-2.6722836409502126,0.0,0.03582819893312511,-3.382018029353518,-1.9826800718164308,-0.16740922151986914,0.01485611544008242,-0.18296976061196366,-2.3376516522416897,-2.391410630336615,10.137325862558027,0.26346489946100327,2.060272254289289,-0.9615117433045852,-0.04550023159226227,0.05812708919205619,-2.4768775850861746,0.0,-0.015922378095767888,-0.04810050902070428,-2.993974986027211,-9.978147802133806,-5.138289078968706,-11.027922047582216,8.907539663400458,1.8498555197853535,2.4545581288272302,2.288385435498326,2.0814489714837494
TgL_8x,-4.056540562924916,4.264396887455089,0.01440815436767086,-0.28863095518425297,0.04193666856793973,-0.1706847872146318,-0.40748243209695045,-0.37400708112535574,0.2241975080866346,-0.015189855042869948,-0.4373113554607141,0.3945155663880781,0.12192837561239739,0.5346865816155023,-1.7020623930455732,0.8125967673336786,2.422723347722889,6.420335259929973,7.669784536454601,1.7250484204009022,4.948230906964984,1.5077055590581694,2.5604721908275425,-0.31594082707619575,-0.015441462632811216,0.0025959366814071634,-0.0258024750128829,0.8908764835458981,0.3626434740879198,0.2135154149474644,0.0,0.2556140533129363,1.1234110680443177,0.3516392918108547,0.3793843191271144,2.264611972546625,-0.014393415258408516,0.4794037046124104,-0.003452505918905643,-0.004375003028691397,-0.4846179712356525,0.0,0.0,0.319642590215072,0.5065807333735113,-0.03305504150343805,2.2981327718923317,0.3315341044925658,2.813233700714293,0.0,0.0,-0.031398551863631254,0.44002451482458865,-4.72220379505618,-0.01817591484178022,-0.5049508218529885,0.6221185356202807,-1.205045884523198,-0.005945145683710748,-0.017376729321832606,-0.5515530416431356,3.6377875992412725,1.4149300661589796,-0.79160665502789,-0.5154594317793725,0.43398186354308516,0.15835069950607383,-0.08748969896575569,0.19217161161326932
Os_LEA_or3__Kappa_up_2_,3.3383440814448324,5.715761789741364,0.0008890827398259968,1.3322804321997026,0.06534275463587809,-0.8004081063939504,-0.9042040808891415,-0.3863643924203423,3.357556776152476,0.08998331634604537,1.4549696731427835,0.8794191828613707,0.667318395785338,2.85944163485901,3.1762816950927992,29.7433558004174,3.2450350000448753,2.2881615816231333,-0.6492548845645754,0.0,0.0,5.063914900401928,-11.585356580926215,2.9502094818197575,-0.10017041371347186,0.0015109547873857273,-0.136545654822921,0.5822290526380787,1.785193327818924,-0.008201087045576021,1.7477761528686249,-1.1016589860396306,-5.0602268156803945,-1.0691757240236435,-0.6949579696455889,-2.9043738507219397,-0.013392061401611479,-1.1165307497831913,-0.004005527781752979,-0.004388159360039074,1.001229304476597,2.0511327747120567,0.0,-0.9040760002996735,-0.8395708715206118,0.0,0.5457066466822311,-0.33608346458334226,5.8995589044383845,0.0,0.0,-0.20271818306783013,-2.734882718614518,-11.771167558153893,-0.0013856770580066497,-0.18630966184866388,-10.41473280335093,-2.1181416812327645,-0.010267883915245454,-0.04083840978017757,-0.08065270478407666,-6.057499236674691,-2.630492932176582,-1.3841362590444874,-2.654287049898888,1.3855581182836254,-0.9283849035750906,1.6051941285474436,-0.7186844309803447
CAHS_68135_tile4,1.6846853581439878,30.013717046229782,0.016311048151294878,0.007765897666082166,0.1727628408963033,5.700356112167953,9.137819023341999,1.3917354340862276,0.9202742144230442,0.15356237951246815,0.12019703695499993,2.4083359060319336,3.172135459273037,12.657082070097996,0.5425972194675539,17.524003747304178,0.7856542484878355,-0.6631061295496588,1.9733443707530234,2.2791841982186645,0.0,-0.008926788840723702,6.513351880036442,1.0861382862230426,0.02587942264072333,-0.0041801535080015625,0.18683480637655686,0.7962623552981661,1.0767225891234788,0.39105609765023097,2.1547524681625707,-0.13736664221508635,1.6757637271235752,0.09624243927843446,-0.048649558851530654,-1.9192674853207783,-0.13847485945380106,-0.827718941218453,-0.008527632250169273,-0.007062076446783804,0.1674428592075948,1.6169199908030503,0.0,-0.7300605018829992,0.11816673252847235,0.0,1.0782925594358428,0.20621509166857696,1.1466571006669377,0.0,0.0,0.044351304774816684,-0.23422885389386203,-16.244732349180634,-0.001425302130958885,-0.19213269346634995,0.01759756464005818,-0.7967060932197819,-0.007695042926158101,-0.021616438440025424,-0.5515095339770456,2.599059885870338,0.7004433589399188,0.06952814157406147,-2.0106243413488114,0.2815085895081201,-0.35133144107189745,0.11795991553518817,-1.9962532067488388
A0A438HAK2,-7.692496148740989,5.16734054600844,0.004332961797463376,-0.5418870481146142,-0.7472946743298593,-6.800049972940109,-5.5504281570708365,-0.406608728098843,-1.5765731318505798,-0.13753016605702303,-0.7706583541635413,-2.3784584633628874,1.0116802037501356,4.203702469744949,2.408818558572999,20.101424545940702,0.0,0.0,-4.034537158608815,-4.764073492335714,0.0,-0.8873095074488547,0.062467965645070914,-1.2577554534242703,0.013448908348927511,-0.007300409218873543,0.017730417827065914,0.7013530799538619,0.40173222322380886,-0.22461076328748403,1.2717219501209718,0.7533744007329282,3.820122995338219,0.5614154621857369,0.9161624729939394,-0.7914099988529278,0.7708393492850841,0.6879888485302471,0.01255063606659616,0.008257929552489333,0.3383413835214279,0.9113205738863198,0.0,1.1242962407089903,0.31132407211543395,0.0,1.265271657560166,0.2701529602960379,-1.8017069638136545,0.0,0.0,0.028420459320476068,1.0256421800378548,-0.21641710769192765,-0.00044717250956637225,-0.08110531334236555,-2.1809522593014052,0.47912436458340424,0.005693068352260878,0.03804421907626999,-0.6148427563741358,1.5771853085290064,-5.72579970239682,-2.2980537797269833,0.6986305919059964,-0.4895055486524072,1.755798099966486,1.0229518447958057,0.20021710152611932
Asyn_isoform_5,0.0,5.05619286961244,0.014445827960075843,-0.4797346370534091,-0.4391591581416686,0.14082250370101956,-2.78424126316252,0.3892108702432624,-0.6465545119939338,-0.06641682948045664,-0.6183294014273871,-0.1320155938742775,0.9780939229614293,0.3101130911780844,-0.23969536464407995,0.3418911125640924,8.702600170564999,0.0,0.0,1.7872478137930738,0.40713136170604475,0.24203568588904376,-1.6963637241341338,-0.21087870911340348,0.09256402057601816,0.051879969695205065,1.2558870149185848,1.556376148370617,0.0,0.08420688303907,-2.233027868525367,0.47433671597646043,0.7428629818432264,0.41646911368332573,-0.6664972400362776,0.9427416770045706,0.16288749070411981,1.7041080526407069,0.006015089736828646,0.013260087345253432,0.16266939667313757,-0.7428551989486964,0.0,-0.8799452383826393,1.8225416788924365,0.0002615332309647245,0.9306507644143599,0.0136070550141363,0.8109269119250858,0.0,0.0,-0.009329167107479322,-0.7611975933030624,-3.4038425177222438,-0.007325886703354546,0.12056889376833714,0.3912765667120356,-1.121977491983453,0.00027488718472178867,0.03603514885288773,-0.5074407778079622,-1.2822084155421927,2.6970818964846885,-0.5020729080608274,-0.6435063246150112,-1.070006276335022,-0.021043223599731802,-0.3085416907008216,0.9227341341619358
A0A1U8F7A1,1.72512394670054,0.0,0.0017023578105858767,0.28258818260329244,-0.16105017256874,0.0,-3.1257282883231445,-0.5213411774826104,0.3672655936113258,-0.06521315644235656,0.06963426193683006,-1.7888580600703918,3.7176439481368377,4.458437131421492,-0.7715818227628335,0.0,-2.6254811705071197,-1.8988088353050903,2.0574520414408637,0.0,0.0,-0.43283373386992524,0.0,0.8034395879388212,-0.32765306170633207,0.004751036913970951,0.22544505583438765,0.6093216395421188,0.1385224414745462,0.383676513990333,1.2714900641994022,-0.1994466114130775,1.7026323693749192,-0.3079262364675312,-0.7030128052592034,-1.421958642692186,0.14177828649422838,-0.008188842055732781,0.001711524689537951,-0.005309513957457656,-0.5622369336170904,0.298849312235545,0.0,-1.2920101966538495,-0.15837148263379058,0.0,-0.17118060665395332,-0.10369632193877704,-0.13440242664835114,0.0,0.0,0.011045053217140626,-0.8360429755321556,-0.6900293859942722,-0.0019668619396945833,-0.582710448811149,-1.0299839700290319,-0.7411376049018604,-0.002523057974337273,-0.011780927305994211,-0.10490485063933568,-1.5099623949229568,-1.4235613906121753,-2.560986303012127,-0.2551256518362451,0.4267489303123232,0.015711309396704055,1.1288265533900617,5.989701653723374
Os_LEA_or6,0.0,-8.026500351609695,0.004867812798669323,-0.12224956025702347,-0.45291464526160324,-7.010050433994911,-0.2636165987056379,-1.9125350857736807,-0.14170643121555695,-0.04539702557274015,-0.40613267466958247,-2.678673389181383,4.487076981714086,-7.078166920067572,0.22296124419127744,0.0,0.0,0.0,0.0,0.0,0.0,1.38130543147657,-5.0186913859495315,0.3743901159274323,0.10215290872301182,-0.014430783050768236,-0.30798610383142433,0.12370810463470613,-0.08100426337591166,-0.005937801248170045,-0.4918230686639932,0.485175035451365,5.808233336922315,0.10396256917430143,0.22246582785290994,0.11974568136004317,0.4316424042466525,0.7635447531735347,0.0009362997498614297,-0.0018495926831814617,-0.26941830436198894,0.8619169588475994,0.0,0.09032818603953385,-0.4775156887713522,-0.9523252711971822,0.5698153077894165,0.027974060011758232,-5.053485911875063,0.0,0.0,-0.09312440890959417,0.09100332793029717,0.6748940579300006,-0.006311044415232414,0.0,-1.2017138390460766,-1.2987785514640653,-0.0015446964617194597,-0.010069403450022059,-0.20604962432888782,-3.7539993361532207,0.3542547902042841,-1.7548456582032836,0.19401565541000843,0.3948130465718999,0.5175160339268142,0.8808529808491883,1.954053726396278
Os_LEA_or4,0.0,15.19943810462758,0.015991597441764163,0.7666687379311342,0.04530140018746803,-2.82634444901606,-3.2739208283416428,-0.2815412947047203,2.8652664840193767,0.11333264003073105,1.2984120257722478,3.363619724298799,-0.922328304978752,8.521415530505262,1.040538623455811,0.0,0.202165678968564,0.0,1.7067530499025503,0.0,0.0,-2.856201221922427,5.828513852298587,2.945284770860628,-0.059496414955132686,0.061745492839978836,0.6470360249824739,1.096965539875112,2.298471573534303,-0.027364810771960416,1.9065925660698455,-1.1913747450660144,0.6528558371625043,-0.7266458557486788,-1.6270305700390235,-3.4850693663629317,-0.17969269391138498,-0.8648135876895398,-0.0007729015722135977,-0.00252341819752208,0.2197098293120885,0.0,0.0,-2.0832368786357676,-0.45090873239519086,0.0,0.46049993314370874,-0.3132925508719352,1.3320085616331698,0.0,0.0,-0.3455136848958839,-4.087790527682296,0.0,-0.0015388764544302094,-0.12926319033647293,-3.736791780788458,0.6744071332103038,-0.012284653700286148,-0.04063877409236288,-0.01914901402258147,-4.341495631244753,-3.732360584412283,-1.0089786686162674,-3.3499540902140126,1.9984095558575479,-0.731809578040049,2.6539399591314194,0.5582531136605113
